,Estimator,Search,Time,Preprocessing
2247,DTR,original,0.00153613090515,imput
2248,SVR,original,0.00104212760925,imput
2249,RFR,original,0.28710103035,imput
2250,DTR,original,0.00141382217407,imput
2251,SVR,original,0.00109791755676,imput
2252,RFR,original,0.287326097488,imput
2253,DTR,original,0.00175499916077,imput
2254,SVR,original,0.00119090080261,imput
2255,RFR,original,0.286534070969,imput
2256,DTR,original,0.00194001197815,imput
2257,SVR,original,0.0012731552124,imput
2258,RFR,original,0.293797969818,imput
2259,DTR,original,0.00153779983521,imput
2260,DTR,original,0.00107192993164,imput
2261,SVR,original,0.000723838806152,imput
2262,RFR,original,0.287220954895,imput
2263,DTR,original,0.0025839805603,imput
2264,SVR,original,0.00255179405212,imput
2265,RFR,original,0.298388004303,imput
2266,DTR,original,0.00234985351562,imput
2267,SVR,original,0.00267505645752,imput
2268,RFR,original,0.293850898743,imput
2269,DTR,original,0.00672698020935,imput
2270,SVR,original,0.00243592262268,imput
2271,RFR,original,0.295101881027,imput
2272,DTR,original,0.00233793258667,imput
2273,SVR,original,0.00266695022583,imput
2274,RFR,original,0.293929100037,imput
2275,DTR,original,0.00246691703796,imput
2276,SVR,original,0.0028510093689,imput
2277,RFR,original,0.290246009827,imput
2278,DTR,original,0.00150299072266,imput
2279,SVR,original,0.00131702423096,imput
2280,RFR,original,0.292912006378,imput
2281,DTR,original,0.00263094902039,imput
2282,SVR,original,0.00229597091675,imput
2283,RFR,original,0.290945053101,imput
2284,DTR,original,0.00256514549255,imput
2285,SVR,original,0.00243592262268,imput
2286,RFR,original,0.294907808304,imput
2287,DTR,original,0.00243902206421,imput
2288,SVR,original,0.0023889541626,imput
2289,RFR,original,0.2967441082,imput
2290,DTR,original,0.00154399871826,imput
2291,SVR,original,0.00101590156555,imput
2292,RFR,original,0.289528846741,imput
2293,DTR,original,0.00123715400696,imput
2294,SVR,original,0.0010199546814,imput
2295,RFR,original,0.287359952927,imput
2296,DTR,original,0.00139188766479,imput
2297,SVR,original,0.000941038131714,imput
2298,RFR,original,0.294641017914,imput
2299,DTR,original,0.00150299072266,imput
2300,SVR,original,0.0010449886322,imput
2301,RFR,original,0.287021160126,imput
2302,DTR,original,0.00146412849426,imput
2303,SVR,original,0.000961780548096,imput
2304,RFR,original,0.293116092682,imput
2305,DTR,original,0.00171494483948,imput
2306,SVR,original,0.000900983810425,imput
2307,RFR,original,0.287934064865,imput
2308,DTR,original,0.00149297714233,imput
2309,SVR,original,0.000972032546997,imput
2310,RFR,original,0.285702943802,imput
2311,DTR,original,0.00143194198608,imput
2312,SVR,original,0.00109791755676,imput
2313,RFR,original,0.303143978119,imput
2314,DTR,original,0.001305103302,imput
2315,SVR,original,0.00102090835571,imput
2316,RFR,original,0.29550409317,imput
2317,DTR,original,0.00260496139526,imput
2318,DTR,original,0.00205707550049,imput
2319,DTR,original,0.00098991394043,imput
2320,SVR,original,0.000692129135132,imput
2321,RFR,original,0.288965940475,imput
2322,DTR,original,0.000927925109863,imput
2323,SVR,original,0.000766038894653,imput
2324,RFR,original,0.288838863373,imput
2325,DTR,original,0.00120186805725,imput
2326,SVR,original,0.000691890716553,imput
2327,RFR,original,0.283910036087,imput
2328,DTR,original,0.00284600257874,imput
2329,SVR,original,0.000824928283691,imput
2330,RFR,original,0.284050941467,imput
2331,DTR,original,0.00102496147156,imput
2332,SVR,original,0.000766038894653,imput
2333,RFR,original,0.291805028915,imput
2334,DTR,original,0.00214195251465,imput
2335,SVR,original,0.00196003913879,imput
2336,RFR,original,0.293136835098,imput
2337,DTR,original,0.00202798843384,imput
2338,SVR,original,0.00195002555847,imput
2339,RFR,original,0.312070846558,imput
2340,DTR,original,0.00199413299561,imput
2341,SVR,original,0.00203204154968,imput
2342,RFR,original,0.296627044678,imput
2343,DTR,original,0.00307512283325,imput
2344,SVR,original,0.00220680236816,imput
2345,RFR,original,0.296967029572,imput
2346,DTR,original,0.00190401077271,imput
2347,SVR,original,0.00197505950928,imput
2348,RFR,original,0.291251182556,imput
2349,DTR,original,0.00180006027222,imput
2350,SVR,original,0.00115990638733,imput
2351,RFR,original,0.291519880295,imput
2352,DTR,original,0.00155305862427,imput
2353,SVR,original,0.00113582611084,imput
2354,RFR,original,0.286024093628,imput
2355,DTR,original,0.00186395645142,imput
2356,SVR,original,0.00116682052612,imput
2357,RFR,original,0.285827875137,imput
2358,DTR,original,0.00224995613098,imput
2359,DTR,original,0.0014009475708,imput
2360,DTR,original,0.00192499160767,imput
2361,SVR,original,0.00176405906677,imput
2362,RFR,original,0.292574882507,imput
2363,DTR,original,0.00220799446106,imput
2364,DTR,original,0.00248599052429,imput
2365,SVR,original,0.00421285629272,imput
2366,RFR,original,0.30064201355,imput
2367,DTR,original,0.00319194793701,imput
2368,SVR,original,0.0040328502655,imput
2369,RFR,original,0.306927204132,imput
2370,DTR,original,0.00431203842163,imput
2371,SVR,original,0.00349402427673,imput
2372,RFR,original,0.317075967789,imput
2373,DTR,original,0.00307011604309,imput
2374,SVR,original,0.00255799293518,imput
2375,RFR,original,0.331760168076,imput
2376,DTR,original,0.00142884254456,imput
2377,SVR,original,0.00124406814575,imput
2378,RFR,original,0.294700860977,imput
2379,DTR,original,0.00847005844116,imput
2380,SVR,original,0.00420689582825,imput
2381,RFR,original,0.337937116623,imput
2382,DTR,original,0.00121903419495,imput
2383,SVR,original,0.00133800506592,imput
2384,RFR,original,0.309986829758,imput
2385,DTR,original,0.00222492218018,imput
2386,SVR,original,0.00394487380981,imput
2387,RFR,original,0.287240982056,imput
2388,DTR,original,0.00263094902039,imput
2389,SVR,original,0.00260400772095,imput
2390,RFR,original,0.293866872787,imput
2391,DTR,original,0.0030357837677,imput
2392,SVR,original,0.00778317451477,imput
2393,RFR,original,0.306421995163,imput
2394,DTR,original,0.00294613838196,imput
2395,SVR,original,0.002690076828,imput
2396,RFR,original,0.296585798264,imput
2397,DTR,original,0.00318098068237,imput
2398,SVR,original,0.00259399414062,imput
2399,RFR,original,0.312716960907,imput
2400,DTR,original,0.00204396247864,imput
2401,DTR,original,0.00153088569641,imput
2402,SVR,original,0.00133681297302,imput
2403,RFR,original,0.307744979858,imput
2404,DTR,original,0.00264883041382,imput
2405,SVR,original,0.00399279594421,imput
2406,RFR,original,0.274348020554,imput
2407,DTR,original,0.00173687934875,imput
2408,SVR,original,0.00164890289307,imput
2409,RFR,original,0.308902025223,imput
2410,DTR,original,0.00177407264709,imput
2411,SVR,original,0.0015230178833,imput
2412,RFR,original,0.28072309494,imput
2413,DTR,original,0.00486588478088,imput
2414,SVR,original,0.00416707992554,imput
2415,RFR,original,0.321238040924,imput
2416,DTR,original,0.00310397148132,imput
2417,DTR,original,0.0022828578949,imput
2418,DTR,original,0.00458788871765,imput
2419,SVR,original,0.00236701965332,imput
2420,RFR,original,0.271306991577,imput
2421,DTR,original,0.00500297546387,imput
2422,SVR,original,0.00253510475159,imput
2423,RFR,original,0.324136018753,imput
2424,DTR,original,0.00855112075806,imput
2425,SVR,original,0.00274610519409,imput
2426,RFR,original,0.309318065643,imput
2427,DTR,original,0.006511926651,imput
2428,DTR,original,0.00539994239807,imput
2429,DTR,original,0.00510382652283,imput
2430,SVR,original,0.00473785400391,imput
2431,RFR,original,0.291127920151,imput
2432,DTR,original,0.00201296806335,imput
2433,SVR,original,0.000843048095703,imput
2434,RFR,original,0.315634012222,imput
2435,DTR,original,0.00243186950684,imput
2436,SVR,original,0.00118589401245,imput
2437,RFR,original,0.299418926239,imput
2438,DTR,original,0.00202393531799,imput
2439,SVR,original,0.00117111206055,imput
2440,RFR,original,0.293206930161,imput
2441,DTR,original,0.00453186035156,imput
2442,SVR,original,0.00103712081909,imput
2443,RFR,original,0.308120965958,imput
2444,DTR,original,0.00203514099121,imput
2445,SVR,original,0.00109100341797,imput
2446,RFR,original,0.297104120255,imput
2447,DTR,original,0.00510001182556,imput
2448,SVR,original,0.00460696220398,imput
2449,RFR,original,0.302700996399,imput
2450,DTR,original,0.00550198554993,imput
2451,SVR,original,0.00521183013916,imput
2452,RFR,original,0.278101921082,imput
2453,DTR,original,0.00375008583069,imput
2454,SVR,original,0.00529599189758,imput
2455,RFR,original,0.312982797623,imput
2456,DTR,original,0.00426697731018,imput
2457,SVR,original,0.00205898284912,imput
2458,RFR,original,0.328715085983,imput
2459,DTR,original,0.00841999053955,imput
2460,SVR,original,0.00193095207214,imput
2461,RFR,original,0.302143096924,imput
2462,DTR,original,0.00893902778625,imput
2463,SVR,original,0.00104403495789,imput
2464,RFR,original,0.303735017776,imput
2465,DTR,original,0.00234913825989,imput
2466,SVR,original,0.00113606452942,imput
2467,RFR,original,0.314451932907,imput
2468,DTR,original,0.00201487541199,imput
2469,SVR,original,0.000994920730591,imput
2470,RFR,original,0.309941053391,imput
2471,DTR,original,0.00181198120117,imput
2472,SVR,original,0.000949859619141,imput
2473,RFR,original,0.29753613472,imput
2474,DTR,original,0.00504493713379,imput
2475,DTR,original,0.00516200065613,imput
2476,SVR,original,0.00502300262451,imput
2477,RFR,original,0.308672904968,imput
2478,DTR,original,0.0130620002747,imput
2479,SVR,original,0.00689101219177,imput
2480,RFR,original,0.278445959091,imput
2481,DTR,original,0.0058479309082,imput
2482,DTR,original,0.00531697273254,imput
2483,DTR,original,0.00481081008911,imput
2484,DTR,original,0.00461411476135,imput
2485,SVR,original,0.00475215911865,imput
2486,RFR,original,0.268306016922,imput
2487,DTR,original,0.00541806221008,imput
2488,SVR,original,0.00527596473694,imput
2489,RFR,original,0.263417959213,imput
2490,DTR,original,0.00401520729065,imput
2491,SVR,original,0.00500202178955,imput
2492,RFR,original,0.294402837753,imput
2493,DTR,original,0.00532102584839,imput
2494,SVR,original,0.00450301170349,imput
2495,RFR,original,0.300268888474,imput
2496,DTR,original,0.00573182106018,imput
2497,SVR,original,0.00446510314941,imput
2498,RFR,original,0.299762010574,imput
2499,DTR,original,0.00620412826538,imput
2500,DTR,original,0.00560212135315,imput
2501,SVR,original,0.00531315803528,imput
2502,RFR,original,0.284559011459,imput
2503,DTR,original,0.00576400756836,imput
2504,SVR,original,0.00471305847168,imput
2505,RFR,original,0.286929130554,imput
2506,DTR,original,0.00949096679688,imput
2507,DTR,original,0.00610709190369,imput
2508,DTR,original,0.00489497184753,imput
2509,SVR,original,0.00479197502136,imput
2510,RFR,original,0.273952960968,imput
2511,DTR,original,0.00635600090027,imput
2512,DTR,original,0.00567197799683,imput
2513,SVR,original,0.00872802734375,imput
2514,RFR,original,0.307079076767,imput
2515,DTR,original,0.00535798072815,imput
2516,DTR,original,0.00491189956665,imput
2517,DTR,original,0.00487399101257,imput
2518,DTR,original,0.00504493713379,imput
2519,DTR,original,0.00689315795898,imput
2520,SVR,original,0.00547099113464,imput
2521,RFR,original,0.301610946655,imput
2522,DTR,original,0.00589299201965,imput
2523,SVR,original,0.00488805770874,imput
2524,RFR,original,0.285858869553,imput
2525,DTR,original,0.00573587417603,imput
2526,SVR,original,0.00200295448303,imput
2527,RFR,original,0.303019046783,imput
2528,DTR,original,0.00560712814331,imput
2529,DTR,original,0.00369596481323,imput
2530,SVR,original,0.00293803215027,imput
2531,RFR,original,0.297164201736,imput
2532,DTR,original,0.013435125351,imput
2533,DTR,original,0.00430703163147,imput
2534,SVR,original,0.00317597389221,imput
2535,RFR,original,0.272495031357,imput
2536,DTR,original,0.0127501487732,imput
2537,DTR,original,0.00266718864441,imput
2538,SVR,original,0.00306105613708,imput
2539,RFR,original,0.279726982117,imput
2540,DTR,original,0.00230813026428,imput
2541,SVR,original,0.00126791000366,imput
2542,RFR,original,0.278802871704,imput
2543,DTR,original,0.00250387191772,imput
2544,SVR,original,0.00133800506592,imput
2545,RFR,original,0.286458015442,imput
2546,DTR,original,0.00266313552856,imput
2547,SVR,original,0.00140309333801,imput
2548,RFR,original,0.285727024078,imput
2549,DTR,original,0.00769686698914,imput
2550,SVR,original,0.00144505500793,imput
2551,RFR,original,0.269120931625,imput
2552,DTR,original,0.00716996192932,imput
2553,SVR,original,0.00157594680786,imput
2554,RFR,original,0.300816059113,imput
2555,DTR,original,0.00372195243835,imput
2556,SVR,original,0.00230598449707,imput
2557,RFR,original,0.308258056641,imput
2558,DTR,original,0.00189208984375,imput
2559,SVR,original,0.000912189483643,imput
2560,RFR,original,0.304651975632,imput
2561,DTR,original,0.00854897499084,imput
2562,SVR,original,0.0132141113281,imput
2563,RFR,original,0.317886829376,imput
2564,DTR,original,0.0140988826752,imput
2565,DTR,original,0.00423097610474,imput
2566,SVR,original,0.00344896316528,imput
2567,RFR,original,0.276744842529,imput
2568,DTR,original,0.0155079364777,imput
2569,SVR,original,0.00735211372375,imput
2570,RFR,original,0.318197011948,imput
2571,DTR,original,0.00679087638855,imput
2572,SVR,original,0.00385904312134,imput
2573,RFR,original,0.299955129623,imput
2574,DTR,original,0.00318098068237,imput
2575,SVR,original,0.00184202194214,imput
2576,RFR,original,0.310643911362,imput
2577,DTR,original,0.00488090515137,imput
2578,SVR,original,0.0127258300781,imput
2579,RFR,original,0.298460006714,imput
2580,DTR,original,0.00481915473938,imput
2581,SVR,original,0.00960612297058,imput
2582,RFR,original,0.313085079193,imput
2583,DTR,original,0.00946402549744,imput
2584,SVR,original,0.00470495223999,imput
2585,RFR,original,0.322481870651,imput
2586,DTR,original,0.00676584243774,imput
2587,SVR,original,0.00133895874023,imput
2588,RFR,original,0.273583173752,imput
2589,DTR,original,0.00271201133728,imput
2590,SVR,original,0.00124216079712,imput
2591,RFR,original,0.267943143845,imput
2592,DTR,original,0.00219106674194,imput
2593,SVR,original,0.00112390518188,imput
2594,RFR,original,0.306089878082,imput
2595,DTR,original,0.00208616256714,imput
2596,SVR,original,0.00119590759277,imput
2597,RFR,original,0.303013801575,imput
2598,DTR,original,0.00253391265869,imput
2599,SVR,original,0.00203990936279,imput
2600,RFR,original,0.306553840637,imput
2601,DTR,original,0.00239682197571,imput
2602,SVR,original,0.00110816955566,imput
2603,RFR,original,0.295207023621,imput
2604,DTR,original,0.00232720375061,imput
2605,SVR,original,0.00121092796326,imput
2606,RFR,original,0.295592069626,imput
2607,DTR,original,0.00233006477356,imput
2608,SVR,original,0.00123596191406,imput
2609,RFR,original,0.294954061508,imput
2610,DTR,original,0.00275707244873,imput
2611,SVR,original,0.00113797187805,imput
2612,RFR,original,0.296919107437,imput
2613,DTR,original,0.0126080513,imput
2614,DTR,original,0.004399061203,imput
2615,SVR,original,0.00311994552612,imput
2616,RFR,original,0.273285150528,imput
2617,DTR,original,0.00189304351807,imput
2618,SVR,original,0.000806093215942,imput
2619,RFR,original,0.300791025162,imput
2620,DTR,original,0.00174903869629,imput
2621,SVR,original,0.00100517272949,imput
2622,RFR,original,0.290534973145,imput
2623,DTR,original,0.00217199325562,imput
2624,SVR,original,0.000832080841064,imput
2625,RFR,original,0.287174940109,imput
2626,DTR,original,0.00275301933289,imput
2627,SVR,original,0.000909805297852,imput
2628,RFR,original,0.301737070084,imput
2629,DTR,original,0.00161910057068,imput
2630,SVR,original,0.00085186958313,imput
2631,RFR,original,0.295248985291,imput
2632,DTR,original,0.00846600532532,imput
2633,SVR,original,0.00922703742981,imput
2634,RFR,original,0.279573917389,imput
2635,DTR,original,0.00404787063599,imput
2636,SVR,original,0.00259590148926,imput
2637,RFR,original,0.300378084183,imput
2638,DTR,original,0.00376486778259,imput
2639,SVR,original,0.00265908241272,imput
2640,RFR,original,0.271285057068,imput
2641,DTR,original,0.00690579414368,imput
2642,SVR,original,0.00436806678772,imput
2643,RFR,original,0.314880847931,imput
2644,DTR,original,0.0039279460907,imput
2645,SVR,original,0.00230193138123,imput
2646,RFR,original,0.319490909576,imput
2647,DTR,original,0.00316786766052,imput
2648,SVR,original,0.00163006782532,imput
2649,RFR,original,0.298408985138,imput
2650,DTR,original,0.00302910804749,imput
2651,SVR,original,0.00141286849976,imput
2652,RFR,original,0.294542074203,imput
2653,DTR,original,0.00544404983521,imput
2654,SVR,original,0.00185894966125,imput
